hh_ha,pers_ha,pt_dis,station_dis,lat,lng
77,140,275,5930,47.4051,8.60798
3,3,230,5900,47.4042,8.6083
3,3,250,5915,47.4045,8.6083
3,3,275,5925,47.4047,8.6083
77,140,300,5940,47.4049,8.60831
0,0,235,5925,47.4042,8.60863
0,0,260,5935,47.4045,8.60863
0,0,285,5950,47.4047,8.60864
0,0,375,5785,47.389,8.46524
0,0,375,5790,47.3892,8.46525
0,0,360,5795,47.3894,8.46525
0,0,350,5765,47.3892,8.46558
0,0,340,5770,47.3894,8.46558
0,0,325,5775,47.3896,8.46558
0,0,320,5745,47.3894,8.46591
5,9,155,7065,47.3747,8.44676
5,9,150,7040,47.3747,8.44709
5,9,150,7015,47.3747,8.44742
28,56,125,7010,47.3749,8.44742
4,10,530,7305,47.4151,8.46011
3,4,555,7320,47.4153,8.46012
0,0,515,7270,47.4149,8.46044
0,0,495,7235,47.4146,8.46077
29,96,250,3660,47.4083,8.55969
119,198,150,2530,47.3582,8.55632
23,84,55,3245,47.3616,8.50476
95,153,55,2405,47.362,8.56136
95,153,75,2420,47.362,8.56169
3,9,180,1600,47.3659,8.52901
7,24,190,1565,47.3661,8.52934
23,59,195,2575,47.3651,8.56838
48,96,190,4230,47.385,8.48503
45,93,70,4050,47.4139,8.55882
45,93,55,4025,47.4142,8.55882
0,0,50,4000,47.4144,8.55882
45,93,75,4025,47.4142,8.55915
0,0,75,4000,47.4144,8.55916
47,109,125,1965,47.3694,8.56284
47,109,105,1990,47.3694,8.56317
56,147,160,4560,47.407,8.58318
56,147,175,4575,47.4072,8.58319
56,147,195,4595,47.4074,8.58319
51,101,145,5305,47.392,8.47292
51,101,165,5315,47.3923,8.47292
52,122,130,5285,47.392,8.47325
52,122,145,5290,47.3923,8.47325
52,122,130,5295,47.3925,8.47326
0,0,190,5420,47.4001,8.47605
0,0,210,5430,47.4003,8.47606
0,0,200,5400,47.4001,8.47639
34,63,55,1645,47.3924,8.53419
34,63,70,1665,47.3926,8.53419
10,18,75,3305,47.4066,8.55303
10,18,75,3310,47.4066,8.55336
10,18,75,3320,47.4066,8.55369
11,22,125,1580,47.3735,8.55995
11,22,125,1570,47.3737,8.55995
28,51,150,2245,47.3592,8.55038
28,51,175,2220,47.3594,8.55039
27,71,150,2255,47.3592,8.55071
27,71,160,2230,47.3594,8.55072
16,46,110,5435,47.3962,8.60712
16,46,125,5445,47.3964,8.60713
16,46,125,5450,47.3959,8.60745
16,46,130,5455,47.3961,8.60746
16,46,145,5465,47.3964,8.60746
0,0,100,5310,47.3984,8.60386
0,0,125,5320,47.3987,8.60387
0,0,75,5320,47.3982,8.60419
0,0,100,5330,47.3984,8.60419
0,0,125,5340,47.3987,8.6042
0,0,75,5345,47.3982,8.60452
0,0,100,5355,47.3984,8.60452
0,0,125,5365,47.3987,8.60453
3,8,285,8235,47.3834,8.43136
3,8,305,8240,47.3836,8.43137
3,8,330,8240,47.3839,8.43137
3,8,315,8215,47.3836,8.4317
21,46,275,6640,47.4067,8.46293
21,46,275,6620,47.4067,8.46326
21,46,250,6630,47.407,8.46327
12,23,230,6640,47.4072,8.46327
69,133,160,2025,47.396,8.53459
69,133,125,1995,47.3957,8.53492
69,133,140,2020,47.396,8.53492
45,94,75,3545,47.4086,8.52624
21,66,90,1565,47.3916,8.54642
21,66,70,1570,47.3916,8.54675
16,45,255,3005,47.3581,8.56691
16,45,220,3005,47.3583,8.56724
24,57,200,2985,47.3585,8.56725
11,18,250,2840,47.3635,8.57099
11,18,275,2825,47.3637,8.571
50,105,70,1925,47.3663,8.55881
50,105,90,1945,47.3663,8.55914
30,77,105,3605,47.399,8.50352
39,62,90,3585,47.3989,8.50385
39,62,70,3600,47.3992,8.50386
104,192,175,1620,47.3714,8.52118
54,103,150,1585,47.3716,8.52151
10,26,90,4650,47.4018,8.48934
30,76,55,5210,47.3905,8.47355
30,76,35,5220,47.3907,8.47355
30,76,50,5190,47.3905,8.47388
50,97,130,3665,47.3598,8.58051
50,97,125,3650,47.36,8.58052
20,51,180,3920,47.4161,8.54991
0,0,55,4920,47.3965,8.59951
0,0,75,4930,47.3967,8.59952
0,0,100,4940,47.3969,8.59952
0,0,125,4950,47.3971,8.59953
26,70,275,7595,47.4269,8.46763
26,70,255,7585,47.4272,8.46763
0,0,25,4000,47.4162,8.57907
0,0,0,3975,47.4164,8.57908
0,0,25,3950,47.4167,8.57908
79,192,50,3930,47.4169,8.57909
0,0,25,3985,47.4164,8.57941
0,0,35,3960,47.4167,8.57941
79,192,55,3935,47.4169,8.57942
11,28,100,4300,47.3819,8.59688
11,28,100,4300,47.3821,8.59688
11,28,75,4325,47.3819,8.59721
19,54,275,2870,47.4253,8.57164
10,38,250,2880,47.4253,8.57198
0,0,180,4560,47.413,8.58729
10,25,160,4540,47.4132,8.58729
3,3,215,4595,47.4128,8.58761
3,3,195,4570,47.413,8.58762
53,98,175,4550,47.4132,8.58762
3,3,230,4605,47.4128,8.58794
3,3,210,4580,47.413,8.58795
53,98,195,4560,47.4132,8.58795
3,3,245,4615,47.4128,8.58827
148,256,55,3950,47.3867,8.48937
9,26,160,3380,47.3614,8.57757
97,219,150,2075,47.366,8.56112
27,61,300,1375,47.3719,8.55595
36,52,310,1395,47.3719,8.55628
96,160,100,4200,47.3601,8.58912
96,160,75,4190,47.3604,8.58913
96,160,55,4180,47.3606,8.58913
96,160,35,4170,47.3608,8.58914
36,85,35,5575,47.4258,8.49776
36,85,55,5565,47.426,8.49777
36,85,75,5550,47.4262,8.49777
30,71,25,5580,47.4253,8.49808
30,71,0,5565,47.4255,8.49809
36,85,25,5555,47.4258,8.49809
36,85,50,5540,47.426,8.4981
36,85,75,5530,47.4262,8.4981
30,71,35,5560,47.4253,8.49841
30,71,25,5545,47.4255,8.49842
36,85,35,5535,47.4258,8.49842
36,85,55,5520,47.426,8.49843
36,85,75,5510,47.4262,8.49843
36,85,100,5495,47.4264,8.49844
30,71,55,5535,47.4253,8.49875
30,71,50,5525,47.4255,8.49875
36,85,55,5510,47.4258,8.49875
36,85,70,5500,47.426,8.49876
36,85,90,5485,47.4262,8.49876
36,85,110,5475,47.4264,8.49877
111,279,75,5515,47.4253,8.49908
111,279,75,5505,47.4255,8.49908
35,87,75,5490,47.4258,8.49909
35,87,90,5475,47.426,8.49909
35,87,105,5465,47.4262,8.49909
35,87,125,5450,47.4264,8.4991
0,0,215,1830,47.3623,8.54714
5,16,230,1885,47.3619,8.54746
5,16,210,1865,47.3621,8.54747
0,0,195,1840,47.3623,8.54747
5,16,215,1895,47.3619,8.54779
5,16,195,1870,47.3621,8.5478
0,0,175,1850,47.3623,8.5478
14,21,200,1905,47.3619,8.54812
14,21,180,1880,47.3621,8.54813
32,47,160,1855,47.3623,8.54813
32,47,140,1830,47.3626,8.54814
14,21,165,1890,47.3621,8.54846
32,47,145,1865,47.3623,8.54846
32,47,125,1840,47.3625,8.54847
14,21,155,1895,47.3621,8.54879
32,47,130,1875,47.3623,8.54879
44,60,125,1225,47.3695,8.55027
60,109,160,1260,47.3693,8.55059
44,60,140,1240,47.3695,8.5506
25,48,175,1275,47.3693,8.55092
65,139,90,2180,47.3653,8.5621
55,93,180,4370,47.407,8.57954
55,93,175,4390,47.4072,8.57954
55,93,150,4405,47.4074,8.57955
55,93,175,4405,47.4072,8.57987
75,125,75,1890,47.3661,8.55781
30,165,215,3905,47.4156,8.57045
30,165,220,3885,47.4159,8.57078
30,165,245,3890,47.4159,8.57111
10,28,235,3865,47.4161,8.57112
46,107,145,4725,47.4069,8.49407
46,107,160,4740,47.4071,8.49408
34,69,235,2150,47.3685,8.51549
34,69,215,2135,47.3687,8.51549
34,69,270,2140,47.3683,8.51582
34,69,250,2130,47.3685,8.51582
111,279,75,5485,47.4251,8.49973
111,279,50,5465,47.4251,8.50007
111,279,55,5450,47.4253,8.50007
111,279,70,5440,47.4255,8.50008
35,87,90,5425,47.4257,8.50008
34,89,25,5445,47.4251,8.5004
34,89,35,5430,47.4253,8.5004
34,89,55,5415,47.4255,8.50041
0,0,75,5405,47.4257,8.50041
0,0,100,5390,47.426,8.50042
0,0,125,5380,47.4262,8.50042
34,89,0,5420,47.4251,8.50073
34,89,25,5410,47.4253,8.50073
34,89,50,5395,47.4255,8.50074
0,0,75,5385,47.4257,8.50074
0,0,100,5370,47.426,8.50075
34,89,35,5390,47.4253,8.50107
34,89,55,5375,47.4255,8.50107
0,0,75,5360,47.4257,8.50107
43,65,215,3550,47.4101,8.5425
76,107,220,3525,47.4098,8.54283
43,65,200,3550,47.4101,8.54283
76,107,210,3525,47.4098,8.54316
90,149,155,4465,47.3904,8.48381
90,149,150,4440,47.3904,8.48414
5,34,55,3260,47.4221,8.55037
5,34,70,3235,47.4223,8.55038
24,55,130,2830,47.4033,8.54634
76,108,110,1710,47.3643,8.55016
76,108,105,1740,47.3641,8.55049
76,108,125,1720,47.3643,8.55049
76,108,145,1700,47.3646,8.5505
68,119,110,1775,47.3639,8.55081
83,122,125,1755,47.3641,8.55082
83,122,140,1730,47.3643,8.55082
83,122,160,1710,47.3646,8.55083
83,122,145,1765,47.3641,8.55115
14,35,195,2820,47.4268,8.57632
29,59,220,7010,47.4312,8.47368
0,0,210,7000,47.4314,8.47368
0,0,255,6995,47.4309,8.474
0,0,245,6985,47.4312,8.47401
0,0,235,6980,47.4314,8.47401
0,0,290,6980,47.4307,8.47433
0,0,275,6970,47.4309,8.47433
0,0,265,6960,47.4311,8.47434
0,0,260,6955,47.4314,8.47434
0,0,315,6965,47.4305,8.47466
0,0,310,6955,47.4307,8.47466
0,0,300,6945,47.4309,8.47467
0,0,290,6940,47.4311,8.47467
0,0,285,6930,47.4314,8.47467
0,0,275,6925,47.4316,8.47468
22,52,300,6950,47.4302,8.47498
0,0,325,6940,47.4305,8.47499
0,0,335,6930,47.4307,8.47499
0,0,325,6925,47.4309,8.475
0,0,315,6915,47.4311,8.475
0,0,305,6905,47.4314,8.47501
0,0,330,6885,47.4314,8.47534
0,0,355,6910,47.4307,8.47532
0,0,345,6900,47.4309,8.47533
0,0,340,6890,47.4311,8.47533
0,0,370,6875,47.4309,8.47566
0,0,360,6870,47.4311,8.47566
0,0,355,6860,47.4314,8.47567
0,0,380,6835,47.4314,8.476
48,118,145,7755,47.3959,8.44087
48,118,150,7760,47.3961,8.44087
48,118,130,7730,47.3959,8.4412
82,164,125,7705,47.3959,8.44153
6,14,155,9365,47.4178,8.43068
6,14,180,9345,47.4178,8.43101
6,14,175,9355,47.418,8.43101
3,7,210,9310,47.4176,8.43134
3,7,205,9325,47.4178,8.43134
0,0,425,8300,47.4007,8.43533
0,0,435,8280,47.4007,8.43566
0,0,455,8285,47.4009,8.43566
0,0,480,8295,47.4011,8.43567
0,0,425,8245,47.4005,8.43598
0,0,445,8255,47.4007,8.43599
0,0,465,8260,47.4009,8.43599
0,0,490,8270,47.4011,8.436
0,0,515,8275,47.4014,8.436
0,0,535,8285,47.4016,8.43601
0,0,435,8225,47.4005,8.43632
0,0,455,8230,47.4007,8.43632
0,0,480,8235,47.4009,8.43633
0,0,500,8245,47.4011,8.43633
0,0,525,8250,47.4014,8.43633
0,0,450,8200,47.4004,8.43665
0,0,470,8205,47.4007,8.43665
0,0,490,8215,47.4009,8.43666
0,0,510,8220,47.4011,8.43666
0,0,445,8170,47.4002,8.43697
0,0,465,8175,47.4004,8.43698
0,0,485,8180,47.4007,8.43698
0,0,505,8190,47.4009,8.43699
3,4,255,8100,47.3789,8.43293
3,4,245,8100,47.3791,8.43294
3,4,235,8100,47.3793,8.43294
0,0,230,8100,47.3796,8.43295
0,0,225,8100,47.3798,8.43295
3,4,275,8075,47.3789,8.43326
3,4,265,8075,47.3791,8.43327
3,4,260,8075,47.3793,8.43327
0,0,250,8075,47.3796,8.43328
0,0,250,8075,47.3798,8.43328
0,0,245,8075,47.38,8.43328
3,4,290,8050,47.3791,8.4336
3,4,285,8050,47.3793,8.4336
0,0,275,8050,47.3796,8.43361
0,0,275,8050,47.3798,8.43361
0,0,265,8050,47.38,8.43362
3,4,315,8025,47.3791,8.43393
10,17,245,7555,47.3975,8.44421
10,17,235,7565,47.3977,8.44421
10,17,220,7530,47.3975,8.44454
10,17,210,7540,47.3977,8.44454
10,17,205,7545,47.3979,8.44455
10,17,200,7510,47.3975,8.44487
10,17,190,7515,47.3977,8.44487
25,59,375,8515,47.3866,8.42811
12,30,125,8195,47.4159,8.44688
12,30,145,8210,47.4161,8.44688
12,30,275,6920,47.3963,8.45247
12,30,290,6890,47.396,8.45279
18,30,55,7560,47.4053,8.44833
0,0,445,2730,47.3877,8.57349
0,0,390,2730,47.3873,8.57382
0,0,410,2740,47.3875,8.57382
0,0,430,2750,47.3877,8.57383
0,0,355,2745,47.387,8.57414
0,0,375,2755,47.3873,8.57415
0,0,395,2765,47.3875,8.57415
0,0,415,2775,47.3877,8.57416
0,0,340,2770,47.387,8.57447
0,0,360,2780,47.3873,8.57448
0,0,380,2790,47.3875,8.57448
60,173,55,2295,47.3974,8.52899
62,117,50,1500,47.3916,8.53947
62,117,75,1500,47.3916,8.5398
54,87,125,4240,47.3823,8.48431
15,41,105,1840,47.3824,8.56378
3,3,130,1880,47.3829,8.56412
13,28,75,1435,47.3798,8.55909
23,48,190,4045,47.4184,8.53638
23,48,165,4025,47.4187,8.53638
4,7,125,5075,47.4227,8.50864
3,3,140,5060,47.423,8.50864
4,7,105,5055,47.4227,8.50897
3,3,125,5040,47.423,8.50897
3,3,145,5025,47.4232,8.50898
3,3,110,5020,47.423,8.5093
3,3,130,5005,47.4232,8.50931
0,0,335,4925,47.4277,8.50608
0,0,350,4910,47.4279,8.50609
9,29,285,4930,47.4273,8.50641
0,0,300,4915,47.4275,8.50641
0,0,315,4905,47.4277,8.50642
0,0,335,4890,47.4279,8.50642
0,0,355,4875,47.4282,8.50642
9,29,265,4910,47.4273,8.50674
0,0,280,4895,47.4275,8.50674
87,147,70,585,47.3816,8.5343
87,147,55,565,47.3816,8.53463
87,147,35,580,47.3818,8.53463
87,147,25,565,47.3818,8.53496
87,147,0,580,47.382,8.53497
23,57,55,3560,47.4037,8.56854
10,29,180,3700,47.4076,8.56299
10,29,165,3720,47.4078,8.56299
3,5,155,3745,47.4081,8.563
10,29,145,3730,47.4078,8.56332
3,5,130,3755,47.4081,8.56333
3,5,125,3775,47.4083,8.56333
5,11,110,3765,47.4081,8.56366
5,11,100,3790,47.4083,8.56366
5,11,90,3775,47.4081,8.56399
5,11,75,3800,47.4083,8.564
5,11,75,3820,47.4085,8.564
16,38,175,3510,47.409,8.53055
16,38,175,3505,47.409,8.53089
19,42,195,3530,47.4093,8.53089
33,64,180,5140,47.4198,8.51056
20,48,200,5130,47.4198,8.51089
71,119,125,1675,47.3638,8.53327
71,119,125,1650,47.364,8.53327
36,76,125,1625,47.3643,8.53328
53,100,100,1690,47.3636,8.5336
53,100,110,1665,47.3638,8.5336
53,100,125,1645,47.364,8.5336
15,24,140,1620,47.3643,8.53361
53,100,75,1685,47.3636,8.53393
53,100,90,1660,47.3638,8.53393
53,100,105,1635,47.364,8.53394
64,115,100,2275,47.366,8.56443
34,62,25,4275,47.3798,8.4836
34,62,55,4250,47.3796,8.48393
34,62,50,4250,47.3798,8.48394
40,74,0,2915,47.3962,8.51208
0,0,195,3835,47.4165,8.55224
0,0,175,3830,47.4165,8.55257
3,3,320,3520,47.358,8.57617
22,55,255,4355,47.3724,8.48313
39,85,200,1330,47.3769,8.5577
217,326,370,2395,47.3814,8.5088
94,182,350,2400,47.3816,8.5088
217,326,360,2370,47.3814,8.50913
94,182,350,2375,47.3816,8.50913
94,182,325,2375,47.3818,8.50914
94,182,300,2380,47.382,8.50914
217,326,355,2345,47.3814,8.50946
94,182,350,2350,47.3816,8.50946
94,182,325,2355,47.3818,8.50947
72,114,130,3875,47.3746,8.48913
30,68,165,3850,47.3743,8.48946
72,114,145,3850,47.3746,8.48946
54,105,110,4265,47.4212,8.59906
54,105,100,4245,47.4214,8.59906
54,105,100,4230,47.4216,8.59907
54,105,90,4285,47.4212,8.59939
54,105,75,4265,47.4214,8.5994
41,102,100,5615,47.4092,8.60542
69,181,75,5595,47.4094,8.60543
41,102,110,5630,47.4092,8.60575
69,181,90,5610,47.4094,8.60576
69,181,70,5590,47.4097,8.60576
68,195,125,5645,47.4092,8.60609
45,107,105,5625,47.4094,8.60609
45,107,90,5605,47.4097,8.6061
68,195,140,5660,47.4092,8.60642
45,107,125,5640,47.4094,8.60642
10,32,200,4595,47.3818,8.60085
68,137,300,2195,47.4307,8.56613
68,137,275,2225,47.4305,8.56645
68,137,300,2200,47.4307,8.56646
0,0,350,3395,47.4199,8.56689
13,29,70,7855,47.4317,8.46176
3,3,75,7840,47.4315,8.46208
3,3,90,7830,47.4317,8.46209
3,3,105,7825,47.4319,8.46209
3,3,125,7815,47.4322,8.4621
3,3,100,7815,47.4315,8.46241
3,3,110,7805,47.4317,8.46242
3,3,125,7800,47.4319,8.46242
3,3,140,7795,47.4322,8.46243
3,3,125,7790,47.4315,8.46275
3,3,130,7785,47.4317,8.46275
3,3,145,7775,47.4319,8.46276
4,15,145,4965,47.4157,8.60391
4,15,165,4945,47.416,8.60392
4,15,190,4925,47.4162,8.60392
4,15,210,4910,47.4164,8.60392
0,0,235,4890,47.4166,8.60393
4,15,180,4945,47.4162,8.60425
4,15,205,4925,47.4164,8.60426
32,64,230,6840,47.4077,8.46063
0,0,575,6380,47.3926,8.45836
5,11,550,6390,47.3928,8.45836
0,0,640,6340,47.3919,8.45868
0,0,615,6345,47.3922,8.45868
0,0,590,6350,47.3924,8.45868
0,0,570,6360,47.3926,8.45869
0,0,585,6330,47.3924,8.45901
0,0,560,6335,47.3926,8.45902
52,100,90,5515,47.3918,8.46993
52,100,125,5500,47.3921,8.47027
47,112,160,5480,47.3923,8.4706
47,112,180,5490,47.3925,8.47061
47,112,195,5465,47.3925,8.47094
16,38,75,1150,47.3885,8.54139
67,150,215,2600,47.4015,8.54166
67,150,180,2575,47.4013,8.54199
67,150,200,2600,47.4015,8.54199
30,75,230,4230,47.4123,8.56507
30,75,215,4235,47.4123,8.56541
18,45,235,4210,47.4125,8.56541
3,6,230,5065,47.4241,8.50734
3,6,210,5050,47.4243,8.50734
3,6,195,5035,47.4246,8.50735
3,6,235,5060,47.4239,8.50766
3,6,215,5045,47.4241,8.50767
3,6,195,5030,47.4243,8.50767
3,6,175,5015,47.4245,8.50768
0,0,160,5000,47.4248,8.50768
3,6,220,5040,47.4239,8.50799
3,6,200,5025,47.4241,8.508
3,6,180,5010,47.4243,8.508
3,6,160,4995,47.4245,8.50801
0,0,140,4980,47.4248,8.50801
16,39,75,3990,47.4146,8.55651
16,39,90,3965,47.4149,8.55651
20,50,175,3635,47.3587,8.57883
15,37,165,1930,47.362,8.53058
15,37,190,1905,47.3623,8.53059
3,7,175,1880,47.3625,8.53059
31,63,55,1510,47.3656,8.53231
31,63,75,1525,47.3654,8.53264
31,63,50,1500,47.3656,8.53264
31,63,75,1515,47.3654,8.53297
31,63,55,1495,47.3656,8.53298
31,63,35,1470,47.3658,8.53298
31,63,70,1485,47.3656,8.53331
31,63,55,1460,47.3658,8.53331
21,40,90,1475,47.3656,8.53364
21,40,75,1450,47.3658,8.53364
21,40,110,1470,47.3656,8.53397
4,14,245,3085,47.4235,8.55206
4,14,235,3060,47.4237,8.55206
4,14,245,3080,47.4235,8.55239
4,14,220,3055,47.4237,8.55239
4,14,200,3030,47.4239,8.5524
4,14,235,3075,47.4235,8.55272
4,14,210,3050,47.4237,8.55272
4,14,190,3025,47.4239,8.55273
4,14,165,3000,47.4241,8.55273
4,14,205,3045,47.4237,8.55305
4,14,180,3020,47.4239,8.55306
4,14,155,2995,47.4241,8.55306
26,47,130,2970,47.4243,8.55307
47,55,225,3060,47.4234,8.55338
47,55,200,3035,47.4237,8.55339
47,55,175,3015,47.4239,8.55339
47,55,150,2990,47.4241,8.5534
123,177,125,2965,47.4243,8.5534
47,55,225,3055,47.4234,8.55371
47,55,200,3030,47.4237,8.55372
47,55,175,3010,47.4239,8.55372
47,55,150,2985,47.4241,8.55373
123,177,125,2960,47.4243,8.55373
47,55,225,3050,47.4234,8.55404
47,55,200,3030,47.4237,8.55405
47,55,175,3005,47.4239,8.55405
47,55,150,2980,47.4241,8.55406
47,55,230,3050,47.4234,8.55438
47,55,205,3025,47.4237,8.55438
47,55,180,3000,47.4239,8.55439
47,55,155,2975,47.4241,8.55439
72,129,235,3045,47.4234,8.55471
72,129,210,3020,47.4237,8.55471
72,129,190,2995,47.4239,8.55472
72,129,245,3040,47.4234,8.55504
72,129,220,3015,47.4237,8.55504
72,129,200,2990,47.4239,8.55505
0,0,275,3060,47.4232,8.55536
72,129,255,3035,47.4234,8.55537
72,129,235,3010,47.4236,8.55537
72,129,215,2985,47.4239,8.55538
72,129,250,3005,47.4236,8.55571
72,129,230,2980,47.4239,8.55571
0,0,250,2505,47.3879,8.51025
0,0,225,2515,47.3881,8.51026
0,0,275,2470,47.3876,8.51058
0,0,250,2480,47.3879,8.51058
0,0,225,2490,47.3881,8.51059
0,0,200,2500,47.3883,8.51059
0,0,250,2460,47.3879,8.51091
0,0,300,2435,47.3874,8.51091
0,0,275,2445,47.3876,8.51091
0,0,225,2470,47.3881,8.51092
0,0,230,2445,47.3881,8.51125
0,0,275,2425,47.3876,8.51124
0,0,300,2415,47.3874,8.51124
0,0,250,2435,47.3879,8.51125
0,0,305,2390,47.3874,8.51157
0,0,285,2400,47.3876,8.51157
0,0,260,2415,47.3879,8.51158
0,0,235,2425,47.3881,8.51158
25,63,250,1960,47.3802,8.5144
25,63,275,1930,47.38,8.51473
25,63,250,1935,47.3802,8.51473
25,63,225,1935,47.3804,8.51474
25,63,275,1905,47.38,8.51506
25,63,250,1910,47.3802,8.51506
25,63,230,1910,47.3804,8.51507
52,118,305,1880,47.3797,8.51539
52,118,285,1880,47.38,8.51539
52,118,260,1885,47.3802,8.5154
52,118,235,1885,47.3804,8.5154
52,118,315,1855,47.3797,8.51572
52,118,290,1855,47.38,8.51572
33,69,70,1220,47.38,8.55612
51,90,90,1245,47.38,8.55645
3,5,105,1250,47.3802,8.55645
78,146,75,3445,47.4007,8.50885
19,42,75,3430,47.4007,8.50919
19,42,55,3445,47.4009,8.50919
19,42,90,3410,47.4007,8.50952
76,173,165,3950,47.3856,8.48902
76,173,145,3955,47.3858,8.48902
76,173,155,3925,47.3856,8.48935
76,173,130,3930,47.3858,8.48935
76,173,175,3895,47.3854,8.48967
76,173,150,3900,47.3856,8.48968
19,40,210,2475,47.3657,8.5674
19,40,220,2495,47.3657,8.56773
48,87,165,2755,47.3955,8.51405
48,87,145,2775,47.3957,8.51405
77,179,155,2740,47.3955,8.51438
77,179,130,2755,47.3957,8.51438
38,110,125,4090,47.414,8.52801
19,42,155,3600,47.4099,8.5309
59,132,75,4135,47.376,8.48552
59,132,90,4110,47.376,8.48585
59,132,110,4105,47.3762,8.48585
59,175,125,4080,47.3762,8.48618
59,175,140,4055,47.3762,8.48651
39,119,130,3755,47.4115,8.53226
94,218,200,2650,47.378,8.50509
94,218,175,2625,47.378,8.50542
26,60,100,1965,47.3718,8.56455
26,60,100,1990,47.3718,8.56488
60,128,145,810,47.3834,8.53268
60,128,160,795,47.3834,8.53301
60,128,140,810,47.3836,8.53301
65,154,55,3940,47.4034,8.57681
65,154,50,3960,47.4034,8.57714
62,120,35,3955,47.4032,8.57747
65,154,55,3975,47.4034,8.57747
65,125,130,5755,47.406,8.47584
42,82,155,5735,47.4059,8.47617
21,68,165,5750,47.4062,8.47617
42,82,180,5715,47.4059,8.4765
21,68,190,5725,47.4062,8.4765
42,82,205,5690,47.4059,8.47683
21,68,210,5705,47.4062,8.47683
42,82,230,5670,47.4059,8.47716
21,68,235,5685,47.4062,8.47717
10,23,275,5485,47.3594,8.47295
10,23,290,5475,47.3597,8.47295
10,23,305,5465,47.3599,8.47295
10,23,320,5455,47.3601,8.47296
0,0,325,5450,47.3603,8.47296
10,23,305,5455,47.3596,8.47328
10,23,300,5445,47.3599,8.47329
10,23,300,5435,47.3601,8.47329
4,14,260,7670,47.3925,8.4408
4,14,235,7675,47.3928,8.44081
9,23,450,6245,47.374,8.45767
35,84,490,4320,47.3934,8.59282
53,159,75,5570,47.3936,8.61038
0,0,565,6820,47.4219,8.47681
0,0,580,6805,47.4219,8.47714
0,0,565,6820,47.4221,8.47715
0,0,600,6785,47.4219,8.47747
0,0,580,6805,47.4221,8.47748
0,0,565,6820,47.4224,8.47748
0,0,550,6840,47.4226,8.47749
0,0,615,6770,47.4219,8.4778
0,0,600,6785,47.4221,8.47781
0,0,585,6805,47.4223,8.47781
0,0,570,6820,47.4226,8.47782
0,0,555,6840,47.4228,8.47782
0,0,540,6855,47.423,8.47783
0,0,625,6750,47.4219,8.47814
0,0,620,6770,47.4221,8.47814
0,0,605,6785,47.4223,8.47814
0,0,590,6805,47.4226,8.47815
0,0,575,6820,47.4228,8.47815
0,0,610,6735,47.4219,8.47847
0,0,630,6750,47.4221,8.47847
0,0,625,6770,47.4223,8.47847
0,0,595,6715,47.4219,8.4788
41,58,160,5120,47.4047,8.48476
41,58,175,5135,47.405,8.48476
41,58,140,5100,47.4047,8.48509
41,58,160,5115,47.405,8.48509
0,0,330,5740,47.3993,8.47074
0,0,340,5750,47.3995,8.47074
0,0,305,5720,47.3992,8.47107
0,0,315,5730,47.3995,8.47107
0,0,325,5740,47.3997,8.47108
0,0,290,5705,47.3995,8.47141
152,308,200,2195,47.3719,8.51258
152,308,165,2180,47.3717,8.51291
152,308,190,2170,47.3719,8.51291
152,308,190,2165,47.3721,8.51291
198,319,130,2165,47.3714,8.51323
152,308,155,2155,47.3717,8.51324
152,308,180,2150,47.3719,8.51324
152,308,180,2140,47.3721,8.51325
152,308,155,2130,47.3723,8.51325
198,319,100,2150,47.3712,8.51356
198,319,125,2140,47.3714,8.51356
152,308,150,2135,47.3717,8.51357
152,308,175,2125,47.3719,8.51357
174,305,125,2120,47.3714,8.51389
145,261,150,2110,47.3716,8.5139
174,305,125,2095,47.3714,8.51423
31,52,325,4765,47.3882,8.4788
31,52,315,4740,47.3882,8.47913
31,71,175,4290,47.4132,8.51639
139,221,155,4060,47.3863,8.48771
139,221,130,4070,47.3865,8.48771
0,0,200,3035,47.3611,8.50872
39,73,180,3050,47.3607,8.50904
0,0,195,3030,47.3609,8.50905
0,0,180,3015,47.3611,8.50905
39,73,160,3060,47.3602,8.50937
39,73,175,3045,47.3604,8.50937
39,73,195,3030,47.3607,8.50937
0,0,175,3015,47.3609,8.50938
0,0,160,2995,47.3611,8.50938
0,0,145,2980,47.3613,8.50939
3,3,165,3060,47.36,8.50969
3,3,180,3045,47.3602,8.5097
3,3,195,3025,47.3604,8.5097
3,3,180,3010,47.3607,8.50971
0,0,160,2995,47.3609,8.50971
0,0,140,2980,47.3611,8.50972
11,36,180,3060,47.3598,8.51002
3,3,190,3040,47.36,8.51002
3,3,200,3025,47.3602,8.51003
3,3,190,3010,47.3604,8.51003
3,3,165,2990,47.3607,8.51004
0,0,145,2975,47.3609,8.51004
11,36,205,3040,47.3598,8.51035
3,3,210,3025,47.36,8.51035
3,3,205,3005,47.3602,8.51036
3,3,180,2990,47.3604,8.51036
3,3,155,2975,47.3607,8.51037
3,3,225,3005,47.36,8.51068
3,3,200,2990,47.3602,8.51069
3,3,175,2970,47.3604,8.51069
3,3,150,2955,47.3607,8.5107
8,14,200,2970,47.3602,8.51102
8,14,175,2950,47.3604,8.51103
8,14,150,2935,47.3607,8.51103
46,102,50,4030,47.4015,8.49926
46,102,25,4045,47.4017,8.49927
46,102,0,4065,47.4019,8.49927
46,102,55,4010,47.4015,8.4996
